customer_id,usemonth,count
PL650353,2019-02,3
PL650353,2019-03,5
PL652437,2018-04,6
PL652437,2018-05,5
PL652437,2018-06,6
PL652437,2018-07,6
PL652437,2018-08,7
PL652437,2018-09,7
PL652437,2018-10,5
PL652437,2018-11,5
PL652437,2018-12,4
PL652437,2019-01,3
PL652437,2019-02,2
PL652437,2019-03,2
PL654732,2018-04,6
PL654732,2018-05,8
PL654732,2018-06,5
PL654732,2018-07,7
PL654732,2018-08,7
PL654732,2018-09,4
PL654732,2018-10,7
PL654732,2018-11,3
PL654732,2018-12,6
PL654732,2019-01,7
PL654732,2019-02,6
PL654732,2019-03,6
PL658829,2018-05,10
PL658829,2018-06,3
PL658829,2018-07,5
PL659352,2018-04,6
PL659352,2018-05,5
PL659352,2018-06,4
PL659352,2018-07,4
PL659352,2018-08,5
PL659352,2018-09,7
PL659352,2018-10,8
PL659352,2018-11,6
PL659352,2018-12,8
PL659352,2019-01,6
PL659352,2019-02,6
PL659352,2019-03,5
PL659401,2018-04,6
PL659401,2018-05,5
PL659401,2018-06,6
PL659401,2018-07,5
PL659401,2018-08,7
PL659401,2018-09,5
PL659401,2018-10,4
PL659401,2018-11,5
PL659401,2018-12,4
PL659401,2019-01,2
PL659401,2019-02,5
PL659401,2019-03,6
PL659736,2019-02,8
PL659736,2019-03,9
PL660410,2018-04,2
PL660410,2018-05,6
PL660410,2018-06,4
PL660410,2018-07,3
PL660410,2018-08,5
PL660410,2018-09,3
PL660410,2018-10,2
PL660410,2018-11,3
PL660410,2018-12,5
PL660410,2019-01,5
PL660410,2019-02,7
PL660410,2019-03,5
PL661925,2018-04,1
PL661925,2018-05,1
PL664277,2018-04,5
PL664277,2018-05,8
PL664277,2018-06,6
PL664277,2018-07,4
PL664277,2018-08,2
PL664277,2018-09,6
PL664277,2018-10,3
PL664277,2018-11,5
PL664277,2018-12,4
PL664277,2019-01,5
PL664277,2019-02,5
PL664277,2019-03,8
PL666557,2018-04,6
PL666557,2018-05,4
PL666557,2018-06,6
PL666557,2018-07,2
PL666557,2018-08,5
PL666557,2018-09,5
PL666557,2018-10,3
PL666557,2018-11,7
PL666557,2018-12,6
PL666557,2019-01,6
PL666557,2019-02,4
PL666557,2019-03,4
PL666665,2018-04,6
PL666665,2018-05,3
PL666665,2018-06,5
PL666665,2018-07,5
PL666665,2018-08,4
PL666665,2018-09,6
PL666665,2018-10,9
PL666665,2018-11,5
PL666665,2018-12,8
PL666665,2019-01,4
PL666665,2019-02,3
PL666665,2019-03,7
PL666694,2018-07,9
PL666694,2018-08,8
PL666694,2018-09,6
PL666694,2018-10,4
PL666694,2018-11,5
PL666694,2018-12,5
PL666694,2019-01,2
PL672176,2018-12,7
PL672176,2019-01,8
PL672176,2019-02,6
PL672176,2019-03,8
PL675446,2018-04,4
PL675446,2018-05,3
PL675446,2018-06,3
PL677323,2018-04,7
PL677323,2018-05,6
PL677323,2018-06,7
PL677323,2018-07,7
PL677323,2018-08,5
PL677323,2018-09,4
PL677323,2018-10,5
PL677323,2018-11,4
PL677323,2018-12,3
PL677323,2019-01,6
PL677323,2019-02,4
PL677323,2019-03,6
PL678909,2018-07,6
PL678909,2018-08,10
PL678909,2018-09,9
PL678909,2018-10,6
PL678909,2018-11,7
PL678909,2018-12,8
PL678909,2019-01,6
PL678909,2019-02,9
PL678909,2019-03,8
PL679438,2018-12,10
PL679438,2019-01,6
PL679438,2019-02,8
PL679438,2019-03,9
PL681000,2018-04,2
PL681000,2018-05,4
PL682733,2018-04,4
PL682733,2018-05,6
PL682733,2018-06,3
PL682733,2018-07,2
PL682733,2018-08,5
PL682733,2018-09,4
PL682733,2018-10,7
PL682733,2018-11,4
PL682733,2018-12,6
PL682733,2019-01,7
PL682733,2019-02,5
PL682733,2019-03,6
PL683089,2018-04,9
PL683089,2018-05,7
PL683089,2018-06,5
PL683089,2018-07,5
PL683089,2018-08,4
PL683089,2018-09,2
PL683089,2018-10,3
PL683089,2018-11,5
PL683089,2018-12,1
PL683089,2019-01,1
PL695626,2018-12,7
PL695626,2019-01,7
PL695626,2019-02,8
PL695626,2019-03,8
PL695674,2018-04,4
PL695674,2018-05,3
PL695674,2018-06,5
PL695674,2018-07,6
PL695674,2018-08,4
PL695674,2018-09,5
PL695674,2018-10,4
PL695674,2018-11,5
PL695674,2018-12,3
PL695674,2019-01,5
PL695674,2019-02,6
PL695674,2019-03,2
PL697202,2018-04,5
PL697202,2018-05,4
PL697202,2018-06,5
PL697202,2018-07,4
PL697202,2018-08,1
PL697202,2018-09,1
PL697202,2018-10,5
PL697202,2018-11,1
PL697202,2018-12,2
PL697202,2019-01,3
PL701153,2018-04,4
PL701153,2018-05,5
PL701153,2018-06,6
PL701153,2018-07,7
PL701153,2018-08,6
PL701153,2018-09,5
PL701153,2018-10,5
PL701153,2018-11,6
PL701153,2018-12,4
PL701153,2019-01,3
PL701153,2019-02,1
PL701153,2019-03,4
PL703435,2018-04,3
PL703435,2018-05,4
PL703435,2018-06,8
PL703435,2018-07,5
PL703435,2018-08,6
PL703435,2018-09,3
PL703435,2018-10,7
PL703435,2018-11,6
PL703435,2018-12,4
PL703435,2019-01,1
PL703435,2019-02,1
PL703435,2019-03,4
PL704025,2018-04,3
PL704025,2018-05,7
PL704025,2018-06,5
PL704025,2018-07,3
PL704025,2018-08,2
PL704025,2018-09,7
PL704025,2018-10,6
PL704025,2018-11,4
PL704025,2018-12,4
PL704025,2019-01,8
PL704025,2019-02,4
PL704025,2019-03,6
PL704411,2018-12,8
PL704411,2019-01,9
PL704411,2019-02,9
PL704411,2019-03,6
PL705609,2018-04,6
PL705609,2018-05,6
PL705609,2018-06,5
PL705609,2018-07,7
PL705609,2018-08,5
PL705609,2018-09,8
PL705609,2018-10,6
PL705609,2018-11,4
PL705609,2018-12,5
PL705609,2019-01,6
PL705609,2019-02,2
PL705609,2019-03,5
PL706222,2019-01,9
PL706222,2019-02,8
PL706222,2019-03,8
PL706600,2018-04,5
PL706600,2018-05,6
PL706600,2018-06,6
PL706600,2018-07,5
PL706600,2018-08,8
PL706600,2018-09,4
PL706600,2018-10,5
PL706600,2018-11,6
PL706600,2018-12,4
PL706600,2019-01,5
PL706600,2019-02,7
PL706600,2019-03,6
PL708032,2018-04,2
PL708032,2018-05,5
PL708032,2018-06,2
PL708032,2018-07,1
PL709791,2018-04,4
PL709791,2018-05,5
PL709791,2018-06,4
PL709791,2018-07,6
PL709791,2018-08,5
PL709791,2018-09,3
PL709791,2018-10,5
PL709791,2018-11,6
PL709791,2018-12,5
PL709791,2019-01,4
PL709791,2019-02,4
PL709791,2019-03,8
PL709804,2018-09,5
PL709804,2018-10,7
PL709804,2018-11,4
PL709804,2018-12,1
PL709804,2019-01,3
PL709804,2019-02,1
PL709804,2019-03,1
PL710888,2018-04,4
PL710888,2018-05,6
PL710888,2018-06,6
PL710888,2018-07,3
PL710888,2018-08,4
PL710888,2018-09,5
PL710888,2018-10,3
PL710888,2018-11,6
PL710888,2018-12,7
PL710888,2019-01,5
PL710888,2019-02,6
PL710888,2019-03,5
PL712561,2018-04,8
PL712561,2018-05,6
PL712561,2018-06,7
PL712561,2018-07,4
PL712561,2018-08,6
PL712561,2018-09,2
PL712561,2018-10,4
PL712561,2018-11,2
PL712561,2018-12,7
PL712561,2019-01,7
PL712561,2019-02,4
PL712561,2019-03,3
PL729017,2018-12,10
PL729017,2019-01,6
PL729017,2019-02,5
PL729017,2019-03,8
PL730756,2018-04,4
PL730756,2018-05,5
PL730756,2018-06,5
PL730756,2018-07,9
PL730756,2018-08,7
PL730756,2018-09,4
PL730756,2018-10,4
PL730756,2018-11,6
PL730756,2018-12,7
PL730756,2019-01,6
PL730756,2019-02,3
PL730756,2019-03,4
PL731207,2018-04,4
PL731207,2018-05,9
PL731207,2018-06,3
PL731207,2018-07,3
PL731207,2018-08,3
PL731207,2018-09,6
PL731207,2018-10,4
PL731207,2018-11,3
PL731207,2018-12,7
PL731207,2019-01,4
PL731207,2019-02,7
PL731207,2019-03,7
PL731429,2018-04,9
PL731429,2018-05,6
PL731429,2018-06,8
PL731429,2018-07,8
PL731429,2018-08,7
PL731429,2018-09,6
PL731429,2018-10,5
PL731429,2018-11,7
PL731429,2018-12,6
PL731429,2019-01,6
PL731429,2019-02,3
PL731429,2019-03,7
PL732008,2018-04,8
PL732008,2018-05,6
PL732008,2018-06,9
PL732008,2018-07,9
PL732008,2018-08,11
PL732008,2018-09,9
PL732008,2018-10,7
PL732008,2018-11,7
PL732008,2018-12,7
PL732008,2019-01,5
PL732008,2019-02,5
PL732008,2019-03,5
PL734553,2018-05,9
PL734553,2018-06,9
PL734553,2018-07,10
PL734553,2018-08,1
PL734553,2018-09,3
PL734553,2018-10,4
PL734553,2018-11,5
PL737511,2018-07,9
PL737511,2018-08,8
PL737511,2018-09,5
PL737511,2018-10,4
PL737511,2018-11,4
PL737511,2018-12,3
PL737511,2019-01,7
PL739117,2018-04,4
PL739117,2018-05,3
PL739117,2018-06,6
PL739117,2018-07,5
PL739117,2018-08,4
PL739117,2018-09,5
PL739117,2018-10,5
PL739117,2018-11,5
PL739117,2018-12,7
PL739117,2019-01,4
PL739117,2019-02,5
PL739117,2019-03,3
PL739722,2019-01,7
PL739722,2019-02,6
PL739722,2019-03,2
PL740932,2019-01,6
PL740932,2019-02,7
PL740932,2019-03,7
PL741960,2018-04,6
PL741960,2018-05,5
PL741960,2018-06,3
PL741960,2018-07,9
PL741960,2018-08,5
PL741960,2018-09,3
PL741960,2018-10,4
PL741960,2018-11,5
PL741960,2018-12,5
PL741960,2019-01,6
PL741960,2019-02,7
PL741960,2019-03,8
PL744590,2018-08,9
PL744590,2018-09,5
PL744590,2018-10,2
PL744590,2018-11,3
PL744590,2018-12,2
PL744883,2018-07,9
PL744883,2018-08,4
PL744883,2018-09,5
PL744883,2018-10,4
PL744883,2018-11,2
PL745124,2018-04,7
PL745124,2018-05,5
PL745124,2018-06,4
PL745124,2018-07,3
PL745124,2018-08,1
PL745124,2018-09,3
PL745124,2018-10,3
PL745124,2018-11,2
PL745124,2018-12,3
PL746077,2018-04,6
PL746077,2018-05,7
PL746077,2018-06,7
PL746077,2018-07,2
PL746077,2018-08,6
PL746077,2018-09,5
PL746077,2018-10,5
PL746077,2018-11,4
PL746077,2018-12,5
PL746077,2019-01,4
PL746077,2019-02,4
PL746077,2019-03,4
PL746115,2018-04,7
PL746115,2018-05,8
PL746115,2018-06,8
PL746115,2018-07,8
PL746115,2018-08,10
PL746115,2018-09,5
PL746115,2018-10,7
PL746115,2018-11,7
PL746115,2018-12,6
PL746115,2019-01,8
PL746115,2019-02,8
PL746115,2019-03,5
PL746909,2018-04,2
PL746909,2018-05,3
PL746909,2018-06,8
PL746909,2018-07,5
PL746909,2018-08,8
PL746909,2018-09,5
PL746909,2018-10,5
PL746909,2018-11,4
PL746909,2018-12,5
PL746909,2019-01,3
PL746909,2019-02,4
PL746909,2019-03,3
PL749842,2018-04,4
PL749842,2018-05,5
PL749842,2018-06,2
PL749842,2018-07,2
PL749842,2018-08,5
PL749842,2018-09,3
PL750322,2018-04,5
PL750322,2018-05,4
PL750322,2018-06,3
PL750322,2018-07,8
PL750322,2018-08,4
PL750322,2018-09,5
PL750322,2018-10,7
PL750322,2018-11,4
PL750322,2018-12,6
PL750322,2019-01,4
PL750322,2019-02,4
PL750322,2019-03,6
PL753720,2018-04,5
PL753720,2018-05,7
PL753720,2018-06,4
PL753720,2018-07,4
PL753720,2018-08,4
PL753720,2018-09,6
PL753720,2018-10,2
PL753720,2018-11,4
PL753720,2018-12,3
PL753720,2019-01,5
PL753720,2019-02,5
PL753720,2019-03,3
PL754630,2018-06,11
PL754630,2018-07,7
PL754630,2018-08,8
PL754630,2018-09,10
PL754630,2018-10,9
PL754630,2018-11,9
PL754630,2018-12,9
PL754630,2019-01,8
PL754630,2019-02,9
PL754630,2019-03,6
PL758046,2018-04,8
PL758046,2018-05,6
PL758046,2018-06,3
PL758046,2018-07,7
PL758046,2018-08,4
PL758046,2018-09,6
PL758046,2018-10,7
PL758046,2018-11,4
PL758046,2018-12,8
PL758046,2019-01,5
PL758046,2019-02,2
PL758046,2019-03,4
PL758737,2018-04,6
PL758737,2018-05,5
PL758737,2018-06,7
PL758737,2018-07,8
PL758737,2018-08,7
PL758737,2018-09,2
PL758737,2018-10,7
PL758737,2018-11,4
PL758737,2018-12,7
PL758737,2019-01,6
PL758737,2019-02,6
PL758737,2019-03,7
PL759158,2018-04,6
PL759158,2018-05,5
PL759158,2018-06,6
PL759158,2018-07,8
PL759158,2018-08,5
PL759158,2018-09,5
PL759158,2018-10,7
PL759158,2018-11,3
PL759158,2018-12,4
PL759158,2019-01,4
PL759158,2019-02,6
PL759158,2019-03,2
PL759951,2018-05,8
PL759951,2018-06,5
PL759951,2018-07,3
PL759951,2018-08,3
PL759951,2018-09,4
PL764577,2018-12,8
PL764577,2019-01,11
PL764577,2019-02,7
PL764577,2019-03,10
PL764756,2018-04,6
PL764756,2018-05,7
PL764756,2018-06,5
PL764756,2018-07,4
PL764756,2018-08,6
PL764756,2018-09,7
PL764756,2018-10,7
PL764756,2018-11,6
PL764756,2018-12,5
PL764756,2019-01,3
PL764756,2019-02,10
PL764756,2019-03,5
PL765022,2018-04,3
PL765022,2018-05,5
PL765022,2018-06,4
PL765022,2018-07,5
PL765022,2018-08,7
PL765022,2018-09,4
PL765022,2018-10,4
PL765022,2018-11,4
PL765022,2018-12,3
PL765022,2019-01,6
PL765022,2019-02,5
PL765022,2019-03,5
PL766227,2018-04,5
PL766227,2018-05,7
PL766227,2018-06,7
PL766227,2018-07,5
PL766227,2018-08,8
PL766227,2018-09,4
PL766227,2018-10,9
PL766227,2018-11,3
PL766227,2018-12,8
PL766227,2019-01,7
PL766227,2019-02,5
PL766227,2019-03,5
PL769414,2018-12,9
PL769414,2019-01,4
PL769414,2019-02,4
PL779205,2018-04,6
PL779205,2018-05,6
PL779205,2018-06,7
PL779205,2018-07,8
PL779205,2018-08,4
PL779205,2018-09,5
PL779205,2018-10,5
PL779205,2018-11,2
PL779205,2018-12,5
PL779205,2019-01,5
PL779205,2019-02,5
PL779205,2019-03,5
PL779242,2018-04,6
PL779242,2018-05,5
PL779242,2018-06,4
PL779242,2018-07,6
PL779242,2018-08,3
PL779242,2018-09,6
PL779242,2018-10,4
PL779242,2018-11,6
PL779242,2018-12,3
PL779242,2019-01,4
PL779242,2019-02,3
PL779242,2019-03,4
PL783702,2018-04,3
PL783702,2018-05,3
PL783702,2018-06,6
PL783702,2018-07,5
PL783702,2018-08,2
PL783702,2018-09,5
PL783702,2018-10,4
PL783702,2018-11,3
PL783702,2018-12,6
PL783702,2019-01,6
PL783702,2019-02,2
PL783702,2019-03,5
PL784647,2018-04,1
PL784859,2018-04,5
PL784859,2018-05,4
PL784859,2018-06,3
PL784859,2018-07,3
PL784859,2018-08,4
PL784859,2018-09,3
PL784859,2018-10,3
PL784859,2018-11,7
PL784859,2018-12,3
PL784859,2019-01,8
PL784859,2019-02,2
PL784859,2019-03,5
PL786455,2018-04,7
PL786455,2018-05,6
PL786455,2018-06,3
PL786455,2018-07,6
PL786455,2018-08,5
PL786455,2018-09,4
PL786455,2018-10,5
PL786455,2018-11,4
PL786455,2018-12,4
PL786455,2019-01,4
PL786455,2019-02,6
PL786455,2019-03,4
PL787344,2018-04,4
PL787344,2018-05,3
PL787344,2018-06,2
PL787344,2018-07,4
PL787344,2018-08,2
PL787344,2018-09,6
PL787344,2018-10,3
PL787344,2018-11,3
PL787344,2018-12,5
PL787344,2019-01,2
PL787344,2019-02,1
PL787344,2019-03,5
PL787939,2019-02,9
PL787939,2019-03,8
PL790086,2018-05,9
PL790086,2018-06,9
PL790086,2018-07,3
PL790086,2018-08,4
PL790086,2018-09,5
PL790086,2018-10,5
PL790086,2018-11,2
PL790086,2018-12,2
PL792014,2018-04,4
PL792014,2018-05,2
PL792014,2018-06,1
PL792014,2018-07,1
PL798417,2018-04,7
PL798417,2018-05,10
PL798417,2018-06,8
PL798417,2018-07,6
PL798417,2018-08,10
PL798417,2018-09,7
PL798417,2018-10,9
PL798417,2018-11,5
PL798417,2018-12,5
PL798417,2019-01,7
PL798417,2019-02,6
PL798417,2019-03,7
PL799172,2018-04,9
PL799172,2018-05,10
PL799172,2018-06,6
PL799172,2018-07,5
PL799172,2018-08,4
PL799172,2018-09,4
PL799172,2018-10,2
PL799172,2018-11,1
PL799172,2018-12,3
PL799172,2019-01,4
PL801504,2018-04,3
PL801504,2018-05,8
PL801504,2018-06,5
PL801504,2018-07,9
PL801504,2018-08,4
PL801504,2018-09,4
PL801504,2018-10,6
PL801504,2018-11,4
PL801504,2018-12,3
PL801504,2019-01,4
PL801504,2019-02,1
PL801504,2019-03,5
PL806332,2018-05,7
PL806332,2018-06,9
PL806332,2018-07,6
PL806332,2018-08,7
PL806332,2018-09,5
PL806332,2018-10,5
PL806332,2018-11,3
PL806914,2018-06,7
PL806914,2018-07,6
PL806914,2018-08,6
PL806914,2018-09,5
PL806914,2018-10,3
PL806914,2018-11,4
PL806914,2018-12,3
PL806914,2019-01,2
PL806914,2019-02,2
PL806914,2019-03,4
PL812388,2018-04,6
PL812388,2018-05,3
PL812388,2018-06,5
PL812388,2018-07,3
PL812388,2018-08,2
PL812388,2018-09,6
PL812388,2018-10,7
PL812388,2018-11,5
PL812388,2018-12,3
PL812388,2019-01,2
PL812388,2019-02,5
PL812388,2019-03,6
PL813822,2018-11,10
PL813822,2018-12,8
PL813822,2019-01,10
PL813822,2019-02,7
PL813822,2019-03,6
PL815569,2018-04,4
PL815569,2018-05,5
PL815569,2018-06,4
PL815569,2018-07,3
PL815569,2018-08,2
PL815569,2018-09,6
PL815569,2018-10,4
PL815569,2018-11,2
PL815569,2018-12,6
PL815569,2019-01,5
PL815569,2019-02,5
PL815569,2019-03,5
PL817078,2018-04,5
PL817078,2018-05,5
PL817078,2018-06,7
PL817078,2018-07,4
PL817078,2018-08,2
PL817078,2018-09,3
PL817078,2018-10,4
PL817078,2018-11,7
PL817078,2018-12,3
PL817078,2019-01,6
PL817078,2019-02,6
PL817078,2019-03,4
PL817645,2018-04,8
PL817645,2018-05,3
PL817645,2018-06,3
PL817645,2018-07,1
PL817645,2018-08,4
PL817645,2018-09,2
PL817645,2018-10,7
PL817645,2018-11,4
PL817645,2018-12,5
PL817645,2019-01,4
PL817645,2019-02,3
PL817645,2019-03,3
PL819882,2018-04,9
PL819882,2018-05,8
PL819882,2018-06,7
PL819882,2018-07,8
PL819882,2018-08,7
PL819882,2018-09,7
PL819882,2018-10,5
PL819882,2018-11,5
PL819882,2018-12,6
PL819882,2019-01,7
PL819882,2019-02,3
PL819882,2019-03,6
PL820138,2018-11,7
PL820138,2018-12,7
PL820138,2019-01,8
PL820138,2019-02,8
PL820138,2019-03,7
PL821971,2018-04,7
PL821971,2018-05,5
PL821971,2018-06,10
PL821971,2018-07,8
PL821971,2018-08,8
PL821971,2018-09,8
PL821971,2018-10,7
PL821971,2018-11,6
PL821971,2018-12,6
PL821971,2019-01,8
PL821971,2019-02,9
PL821971,2019-03,6
PL823122,2018-06,12
PL823122,2018-07,9
PL823122,2018-08,7
PL823122,2018-09,10
PL823122,2018-10,9
PL823122,2018-11,7
PL823122,2018-12,8
PL823122,2019-01,8
PL823122,2019-02,7
PL823122,2019-03,6
PL825454,2018-04,4
PL825454,2018-05,7
PL825454,2018-06,3
PL825454,2018-07,7
PL825454,2018-08,3
PL825454,2018-09,5
PL825454,2018-10,3
PL825454,2018-11,4
PL825454,2018-12,3
PL825454,2019-01,5
PL825454,2019-02,4
PL825454,2019-03,5
PL826676,2018-06,9
PL826676,2018-07,5
PL826676,2018-08,3
PL826676,2018-09,1
PL827485,2018-04,5
PL827485,2018-05,4
PL827485,2018-06,3
PL827485,2018-07,4
PL827485,2018-08,5
PL827485,2018-09,4
PL827485,2018-10,8
PL827485,2018-11,5
PL827485,2018-12,7
PL827485,2019-01,4
PL827485,2019-02,3
PL827485,2019-03,1
PL828083,2018-04,10
PL828083,2018-05,4
PL828083,2018-06,6
PL828083,2018-07,5
PL828083,2018-08,4
PL828083,2018-09,7
PL828083,2018-10,9
PL828083,2018-11,11
PL828083,2018-12,4
PL828083,2019-01,8
PL828083,2019-02,3
PL828083,2019-03,4
PL829579,2018-07,8
PL829579,2018-08,4
PL829579,2018-09,3
PL833813,2018-10,11
PL833813,2018-11,7
PL833813,2018-12,11
PL833813,2019-01,7
PL833813,2019-02,7
PL833813,2019-03,10
PL834061,2018-06,7
PL834061,2018-07,6
PL834061,2018-08,6
PL834061,2018-09,7
PL834061,2018-10,6
PL834061,2018-11,6
PL834061,2018-12,6
PL834061,2019-01,5
PL834061,2019-02,10
PL834061,2019-03,8
PL834411,2018-04,6
PL834411,2018-05,3
PL834411,2018-06,2
PL834411,2018-07,4
PL834411,2018-08,8
PL834411,2018-09,4
PL834411,2018-10,5
PL834411,2018-11,3
PL834411,2018-12,8
PL834411,2019-01,1
PL834411,2019-02,8
PL834411,2019-03,7
PL839656,2018-04,7
PL839656,2018-05,6
PL839656,2018-06,5
PL839656,2018-07,5
PL839656,2018-08,7
PL839656,2018-09,6
PL839656,2018-10,8
PL839656,2018-11,7
PL839656,2018-12,5
PL839656,2019-01,5
PL839656,2019-02,5
PL839656,2019-03,2
PL839821,2019-02,11
PL839821,2019-03,9
PL842727,2018-12,9
PL842727,2019-01,7
PL842727,2019-02,10
PL842727,2019-03,7
PL843204,2018-04,9
PL843204,2018-05,9
PL843204,2018-06,7
PL843204,2018-07,7
PL843204,2018-08,5
PL843204,2018-09,5
PL843204,2018-10,7
PL843204,2018-11,6
PL843204,2018-12,4
PL843204,2019-01,3
PL843204,2019-02,3
PL843204,2019-03,4
PL844775,2018-07,10
PL844775,2018-08,6
PL844775,2018-09,3
PL844775,2018-10,1
PL844775,2018-11,1
PL844775,2018-12,1
PL844948,2018-04,3
PL844948,2018-05,4
PL844948,2018-06,5
PL844948,2018-07,5
PL844948,2018-08,6
PL844948,2018-09,6
PL844948,2018-10,8
PL844948,2018-11,5
PL844948,2018-12,5
PL844948,2019-01,5
PL844948,2019-02,6
PL844948,2019-03,4
PL846767,2018-04,3
PL846767,2018-05,3
PL846767,2018-06,1
PL848198,2018-10,10
PL848198,2018-11,8
PL848198,2018-12,7
PL848198,2019-01,10
PL848198,2019-02,7
PL848198,2019-03,8
PL849292,2018-04,8
PL849292,2018-05,8
PL849292,2018-06,6
PL849292,2018-07,6
PL849292,2018-08,6
PL849292,2018-09,4
PL849292,2018-10,3
PL849292,2018-11,3
PL849292,2018-12,2
PL849752,2018-04,7
PL849752,2018-05,4
PL849752,2018-06,7
PL849752,2018-07,5
PL849752,2018-08,7
PL849752,2018-09,7
PL849752,2018-10,7
PL849752,2018-11,5
PL849752,2018-12,2
PL849752,2019-01,4
PL849752,2019-02,6
PL849752,2019-03,2
PL850297,2018-04,9
PL850297,2018-05,2
PL852196,2019-01,10
PL852196,2019-02,8
PL852196,2019-03,7
PL855950,2018-04,2
PL855950,2018-05,5
PL855950,2018-06,5
PL856333,2018-04,5
PL856333,2018-05,6
PL856333,2018-06,8
PL856333,2018-07,8
PL856333,2018-08,5
PL856333,2018-09,5
PL856333,2018-10,6
PL856333,2018-11,4
PL856333,2018-12,7
PL856333,2019-01,4
PL856333,2019-02,6
PL856333,2019-03,4
PL857529,2018-04,6
PL857529,2018-05,4
PL857529,2018-06,9
PL857529,2018-07,10
PL857529,2018-08,8
PL857529,2018-09,7
PL857529,2018-10,6
PL857529,2018-11,7
PL857529,2018-12,7
PL857529,2019-01,6
PL857529,2019-02,5
PL857529,2019-03,5
PL861287,2018-04,4
PL861287,2018-05,7
PL861287,2018-06,7
PL861287,2018-07,2
PL861287,2018-08,4
PL861287,2018-09,6
PL861287,2018-10,3
PL861287,2018-11,1
PL861287,2018-12,5
PL861287,2019-01,6
PL861287,2019-02,4
PL861287,2019-03,5
PL861755,2018-04,10
PL861755,2018-05,4
PL861755,2018-06,5
PL861755,2018-07,6
PL861755,2018-08,7
PL861755,2018-09,4
PL861755,2018-10,8
PL861755,2018-11,7
PL861755,2018-12,3
PL861755,2019-01,6
PL861755,2019-02,7
PL861755,2019-03,5
PL862175,2018-04,7
PL862175,2018-05,8
PL862175,2018-06,5
PL862175,2018-07,6
PL862175,2018-08,4
PL862175,2018-09,7
PL862175,2018-10,3
PL862175,2018-11,4
PL862175,2018-12,4
PL862175,2019-01,5
PL862175,2019-02,3
PL863297,2019-01,6
PL863297,2019-02,7
PL863297,2019-03,7
PL863573,2018-04,4
PL863573,2018-05,7
PL863573,2018-06,5
PL863573,2018-07,5
PL863573,2018-08,6
PL863573,2018-09,4
PL863573,2018-10,6
PL863573,2018-11,5
PL863573,2018-12,5
PL863573,2019-01,4
PL863573,2019-02,3
PL863573,2019-03,8
PL863680,2018-04,7
PL863680,2018-05,3
PL863680,2018-06,5
PL863680,2018-07,6
PL863680,2018-08,6
PL863680,2018-09,4
PL863680,2018-10,6
PL863680,2018-11,6
PL863680,2018-12,5
PL863680,2019-01,8
PL863680,2019-02,5
PL863680,2019-03,5
PL865030,2018-04,4
PL865030,2018-05,3
PL865030,2018-06,5
PL865030,2018-07,6
PL865030,2018-08,3
PL865030,2018-09,4
PL865030,2018-10,4
PL865030,2018-11,4
PL865030,2018-12,5
PL865030,2019-01,4
PL865030,2019-02,3
PL865030,2019-03,7
PL865086,2018-09,8
PL865086,2018-10,2
PL865086,2018-11,4
PL865678,2018-04,6
PL865678,2018-05,8
PL865678,2018-06,10
PL865678,2018-07,7
PL865678,2018-08,7
PL865678,2018-09,5
PL865678,2018-10,10
PL865678,2018-11,8
PL865678,2018-12,6
PL865678,2019-01,5
PL865678,2019-02,5
PL865678,2019-03,6
PL866469,2018-04,10
PL866469,2018-05,7
PL866469,2018-06,10
PL866469,2018-07,10
PL866469,2018-08,6
PL866469,2018-09,4
PL866469,2018-10,4
PL866469,2018-11,7
PL866469,2018-12,8
PL866469,2019-01,3
PL866469,2019-02,4
PL866469,2019-03,8
PL867163,2018-04,9
PL867163,2018-05,6
PL867163,2018-06,4
PL867163,2018-07,7
PL867163,2018-08,3
PL867163,2018-09,6
PL867163,2018-10,2
PL867163,2018-11,4
PL867163,2018-12,4
PL867163,2019-01,6
PL867163,2019-02,5
PL867163,2019-03,5
PL876202,2018-04,3
PL876202,2018-05,2
PL876202,2018-06,2
PL876202,2018-07,5
PL876202,2018-08,7
PL876202,2018-09,5
PL876202,2018-10,4
PL876202,2018-11,4
PL876202,2018-12,5
PL876202,2019-01,6
PL876202,2019-02,3
PL876202,2019-03,4
PL876696,2018-04,8
PL876696,2018-05,4
PL876696,2018-06,4
PL876696,2018-07,7
PL876696,2018-08,5
PL876696,2018-09,7
PL876696,2018-10,5
PL876696,2018-11,5
PL876696,2018-12,6
PL876696,2019-01,1
PL876696,2019-02,7
PL876696,2019-03,5
PL876743,2018-04,4
PL876743,2018-05,2
PL876743,2018-06,4
PL876743,2018-07,2
PL877142,2018-04,5
PL877142,2018-05,5
PL877142,2018-06,5
PL877142,2018-07,5
PL877142,2018-08,2
PL877142,2018-09,5
PL877142,2018-10,6
PL877142,2018-11,5
PL877142,2018-12,4
PL877142,2019-01,5
PL877142,2019-02,7
PL877142,2019-03,6
PL881347,2018-04,4
PL881347,2018-05,3
PL881347,2018-06,1
PL881347,2018-07,2
PL881347,2018-08,1
PL881347,2018-09,2
PL883422,2018-12,10
PL883422,2019-01,4
PL883422,2019-02,7
PL883422,2019-03,10
PL884593,2018-04,5
PL884593,2018-05,2
PL884593,2018-06,2
PL884593,2018-07,3
PL884593,2018-08,6
PL884593,2018-09,7
PL884593,2018-10,3
PL884593,2018-11,6
